profile,workload,variant,repetition,seed,epoch_index,phase,start_operation,end_operation,operations,elapsed_nanos,throughput_ops_s,p50_latency_ns,p95_latency_ns,p99_latency_ns,maintenance_count,maintenance_nanos,controller_nanos,records_moved,leaves_touched,full_rebuilds
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,8,YCSB_A,80000,90000,10000,2771200,3608545.0346420323,200.0,400.0,500.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,9,YCSB_A,90000,100000,10000,3351700,2983560.5811976013,200.0,400.0,900.0,0,0,21700,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,10,YCSB_A,100000,110000,10000,2950000,3389830.5084745763,200.0,400.0,500.0,0,0,5400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,11,YCSB_A,110000,120000,10000,2837500,3524229.074889868,200.0,400.0,500.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,12,YCSB_A,120000,130000,10000,3075000,3252032.5203252034,200.0,400.0,500.0,0,0,34000,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,13,YCSB_A,130000,140000,10000,4215400,2372254.115860891,200.0,400.0,500.0,0,0,27800,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,14,YCSB_A,140000,150000,10000,3016800,3314770.617873243,200.0,400.0,500.0,0,0,16800,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,15,YCSB_A,150000,160000,10000,3052100,3276432.6201631664,200.0,400.0,500.0,0,0,14000,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,16,YCSB_A,160000,170000,10000,2916300,3429002.503171827,200.0,400.0,500.0,0,0,6800,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,17,YCSB_A,170000,180000,10000,2981500,3354016.43468053,200.0,400.0,500.0,0,0,17900,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,18,YCSB_A,180000,190000,10000,3268200,3059788.2626522244,200.0,400.0,500.0,0,0,38600,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,19,YCSB_A,190000,200000,10000,2843100,3517287.4679047517,200.0,400.0,400.0,0,0,26400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,20,YCSB_A,200000,210000,10000,2914800,3430767.1195279267,200.0,300.0,500.0,0,0,20600,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,21,YCSB_A,210000,220000,10000,2649600,3774154.5893719806,200.0,300.0,400.0,0,0,8100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,22,YCSB_A,220000,230000,10000,2466000,4055150.0405515004,200.0,300.0,400.0,0,0,5100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,23,YCSB_A,230000,240000,10000,2544000,3930817.610062893,200.0,300.0,400.0,0,0,23400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,24,YCSB_A,240000,250000,10000,2685700,3723424.0607662806,200.0,300.0,500.0,0,0,16500,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,25,YCSB_A,250000,260000,10000,2143800,4664614.236402649,200.0,300.0,400.0,0,0,39300,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,26,YCSB_A,260000,270000,10000,4176000,2394636.0153256706,200.0,300.0,400.0,0,0,92100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,27,YCSB_A,270000,280000,10000,2529600,3953194.180898166,200.0,300.0,400.0,0,0,109600,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,28,YCSB_A,280000,290000,10000,2278800,4388274.530454625,200.0,300.0,400.0,0,0,19600,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,4,69069,29,YCSB_A,290000,300000,10000,2160500,4628558.204119417,200.0,300.0,400.0,0,0,19500,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,5,48271,0,YCSB_A,0,10000,10000,8996300,1111568.089103298,300.0,600.0,2400.0,0,0,0,0,0,0
