profile,workload,variant,repetition,seed,initial_records,operations,elapsed_nanos,throughput_ops_s,mean_latency_ns,p50_latency_ns,p95_latency_ns,p99_latency_ns,max_latency_ns,search_p95_ns,insert_p95_ns,delete_p95_ns,update_p95_ns,range_p95_ns,final_records,leaf_count,avg_occupancy,peak_heap_bytes,process_cpu_nanos,current_thread_cpu_nanos,current_thread_allocated_bytes,gc_collections,gc_time_millis,jit_compilation_millis,controller_nanos,controller_time_share_pct,maintenance_count,maintenance_nanos,records_moved,leaves_touched,full_rebuilds,commit_count,rollback_count,abstain_count,no_trial_commits,failed_trials_kept,structural_attempts,expected_diagnosis_matches,expected_diagnosis_mismatches,observation_windows,reference_ready_windows,degraded_windows,persistent_triggers,diagnosis_attempts,confident_diagnoses,candidate_selections,trial_starts
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_ROLLBACK,6,134775813,1000000,300000,248950500,1205058.8369977165,605.936,500.0,1500.0,2400.0,1896800,400.0,1600.0,1700.0,400.0,3500.0,1116029,23363,0.7463918642725678,250689680,734375000,265625000,99227264,0,0,462,23397700,9.39853505014049,4,121200,222,12,0,3,0,12,0,1,4,0,0,221,125,64,25,16,8,4,4
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_ROLLBACK,7,16807,1000000,300000,249441400,1202687.2844684161,650.217,500.0,1500.0,2500.0,9970600,400.0,1700.0,1600.0,400.0,3500.0,1116229,23367,0.7463978313433475,250609664,593750000,250000000,99821584,0,0,580,24440000,9.797892410802698,6,168400,352,18,0,4,0,9,0,2,6,0,0,217,121,70,32,15,7,6,6
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_ROLLBACK,8,2147483647,1000000,300000,279936000,1071673.525377229,691.0173333333333,500.0,1600.0,2800.0,4496500,400.0,1800.0,1700.0,500.0,3800.0,1115520,23360,0.7461472602739726,247463936,906250000,281250000,97493424,0,0,876,29766900,10.63346622085048,3,961800,181,9,0,2,0,12,0,1,3,0,0,219,130,62,24,15,7,3,3
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_ROLLBACK,9,6364136223846793005,1000000,300000,244394900,1227521.523566981,635.4856666666667,500.0,1400.0,2200.0,10768700,400.0,1600.0,1500.0,400.0,3400.0,1116488,23360,0.7467947345890411,251658240,609375000,234375000,100848104,0,0,530,26748000,10.944581904123204,8,246200,439,24,0,5,0,5,0,3,8,0,0,221,120,71,32,13,8,8,8
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,0,1103515245,1000000,300000,249922200,1200373.5562507052,650.3863333333334,500.0,1500.0,2500.0,4401300,400.0,1700.0,1700.0,400.0,3500.0,1116659,23342,0.747485085896667,247463936,781250000,250000000,96505712,0,0,670,19646300,7.860966332722743,7,1045900,393,21,0,7,0,18,7,0,7,0,0,219,121,62,25,25,13,7,7
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,1,214013,1000000,300000,247223400,1213477.3650067106,642.6643333333334,500.0,1500.0,2700.0,890200,400.0,1700.0,1700.0,400.0,3700.0,1115764,23356,0.7464382813837986,249561088,734375000,250000000,97772704,0,0,763,12074600,4.884084597170009,9,266000,530,27,0,9,0,17,9,0,9,0,0,222,120,60,26,26,14,9,9
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,2,1664525,1000000,300000,259063500,1158017.2428767465,658.8083333333333,500.0,1600.0,2700.0,6031300,400.0,1800.0,1700.0,400.0,3600.0,1116289,23361,0.7466296658961517,247463936,843750000,250000000,96433592,0,0,628,15945700,6.1551318499132455,9,928800,522,28,0,9,0,16,9,0,9,0,0,226,125,67,25,25,13,9,9
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,3,22695477,1000000,300000,243012200,1234505.9219249075,633.0786666666667,500.0,1500.0,2700.0,941300,400.0,1700.0,1700.0,400.0,3600.0,1116254,23367,0.7464145482946035,247463936,750000000,250000000,96395984,0,0,650,11137400,4.583062084948821,8,215100,454,24,0,8,0,27,8,0,8,0,0,216,124,73,35,35,14,8,8
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,4,69069,1000000,300000,222554600,1347983.8205995292,586.344,500.0,1400.0,2100.0,6099400,400.0,1500.0,1500.0,400.0,3300.0,1116551,23384,0.7460703632825864,247463936,468750000,234375000,96713976,0,0,428,14671700,6.592404740230038,8,1019100,478,25,0,8,0,16,8,0,8,0,0,221,123,66,24,24,10,8,8
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,5,48271,1000000,300000,323597500,927077.6195736988,845.9256666666666,600.0,2000.0,4300.0,3097600,500.0,2400.0,2400.0,500.0,4000.0,1116139,23361,0.7465293384272933,247463936,921875000,296875000,96573936,0,0,1026,19511300,6.029496519596103,5,210500,324,16,0,5,0,21,5,0,5,0,0,222,125,64,26,26,17,5,5
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,6,134775813,1000000,300000,250866400,1195855.6426847118,647.747,500.0,1600.0,2400.0,1728000,400.0,1700.0,1700.0,400.0,3300.0,1116029,23359,0.7465196765700587,248512512,781250000,265625000,96861792,0,0,594,11624700,4.63382102983899,8,210800,439,24,0,8,0,12,8,0,8,0,0,222,121,59,20,20,12,8,8
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,7,16807,1000000,300000,239087600,1254770.2181125244,630.1156666666667,500.0,1400.0,2400.0,6428800,400.0,1600.0,1600.0,400.0,3400.0,1116229,23370,0.7463020164741121,247463936,640625000,234375000,96634776,0,0,549,16586500,6.937415407574462,5,1114500,284,15,0,5,0,15,5,0,5,0,0,221,125,66,20,20,9,5,5
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,1000000,300000,261576300,1146892.8951132041,673.6786666666667,500.0,1600.0,2500.0,4209200,400.0,1700.0,1700.0,400.0,3600.0,1115520,23356,0.7462750470971057,247463936,765625000,234375000,95778456,0,0,693,16376600,6.2607353953702995,5,1096400,289,15,0,5,0,17,5,0,5,0,0,221,128,61,22,22,11,5,5
PUBLICATION,LOCAL_HOTSPOT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,1000000,300000,265649600,1129307.177575272,680.9826666666667,500.0,1600.0,2700.0,6653400,400.0,1800.0,1800.0,400.0,3800.0,1116488,23357,0.7468906537654665,250609664,687500000,265625000,100700680,0,0,560,19846000,7.470743415386283,13,1254900,743,40,0,13,0,19,13,0,13,0,0,222,111,64,32,32,16,13,13
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,0,1103515245,1000000,300000,258981500,1158383.9000083017,675.0036666666666,500.0,1500.0,2700.0,4547700,400.0,1700.0,1700.0,400.0,3800.0,1116659,23341,0.7475171104494238,244318208,890625000,250000000,94050240,0,0,744,21031700,8.120927556601533,8,920300,457,24,0,8,0,8,8,0,8,0,0,219,116,49,16,0,0,8,8
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,1,214013,1000000,300000,270044800,1110926.7795565773,712.3396666666666,500.0,1600.0,3000.0,4768600,400.0,1800.0,1700.0,400.0,3800.0,1115764,23359,0.7463424161993236,245366784,921875000,281250000,95119776,0,0,804,29817200,11.041575323798126,14,1230800,753,42,0,14,0,10,14,0,14,0,0,222,112,58,24,0,0,14,14
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,2,1664525,1000000,300000,287794100,1042411.9187988912,771.5686666666667,500.0,1700.0,3500.0,5089700,400.0,2000.0,1900.0,400.0,3800.0,1116289,23352,0.7469174214200068,251658240,984375000,296875000,99809664,0,0,813,31366200,10.898833575809928,19,1413400,1155,60,0,19,0,9,19,0,19,0,0,225,112,68,28,0,0,19,19
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,3,22695477,1000000,300000,264733400,1133215.5292834225,687.7523333333334,500.0,1500.0,2700.0,5839800,400.0,1700.0,1700.0,400.0,3700.0,1116254,23370,0.7463187312794181,247463936,875000000,281250000,96912072,0,0,819,21778600,8.226615908683982,7,1432200,410,21,0,7,0,15,7,0,7,0,0,216,127,62,22,0,0,7,7
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,4,69069,1000000,300000,234970000,1276758.7351576798,617.1886666666667,500.0,1400.0,2200.0,1677500,400.0,1600.0,1500.0,400.0,3300.0,1116551,23379,0.7462299232216947,248592528,656250000,218750000,97723280,0,0,546,17245500,7.339447589053922,12,338900,748,37,0,12,0,11,12,0,12,0,0,222,121,62,23,0,0,12,12
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,5,48271,1000000,300000,335020000,895468.9272282252,876.3746666666667,700.0,1900.0,3500.0,4537300,500.0,2200.0,2200.0,500.0,4100.0,1116139,23359,0.7465932563465901,248512512,828125000,343750000,97180872,0,0,627,25678300,7.664706584681512,9,1076800,550,28,0,9,0,16,9,0,9,0,0,221,121,57,25,0,0,9,9
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,1000000,300000,254235500,1180008.2993917058,658.788,500.0,1500.0,2200.0,1664400,400.0,1600.0,1600.0,400.0,3600.0,1116029,23363,0.7463918642725678,252739600,671875000,250000000,100571128,0,0,614,20894300,8.218482469993372,13,366200,729,39,0,13,0,12,13,0,13,0,0,223,120,63,25,0,0,13,13
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,1000000,300000,246526000,1216910.1839156924,651.886,500.0,1500.0,2200.0,1247200,400.0,1700.0,1600.0,400.0,3500.0,1116229,23369,0.7463339520304677,249561088,656250000,250000000,96868120,0,0,550,17249400,6.996990175478449,9,279400,530,28,0,9,0,9,9,0,9,0,0,221,116,63,18,0,0,9,9
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,8,2147483647,1000000,300000,240297100,1248454.5173454029,611.576,500.0,1400.0,2200.0,1104000,400.0,1600.0,1500.0,400.0,3400.0,1115520,23354,0.7463389569238674,246415360,796875000,250000000,95089792,0,0,469,17629800,7.336667816631994,13,377300,712,39,0,13,0,9,13,0,13,0,0,221,115,56,22,0,0,13,13
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,9,6364136223846793005,1000000,300000,260099300,1153405.641614568,654.2793333333333,500.0,1500.0,2500.0,3540100,400.0,1700.0,1600.0,400.0,3700.0,1116488,23357,0.7468906537654665,247463936,843750000,281250000,96911968,0,0,682,18741300,7.205440383730368,10,952400,540,30,0,10,0,11,10,0,10,0,0,223,119,61,21,0,0,10,10
PUBLICATION,LOCAL_HOTSPOT,PERIODIC_GLOBAL_REBUILD,0,1103515245,1000000,300000,577430000,519543.49444954365,1778.804,400.0,1200.0,1800.0,99213000,300.0,1400.0,1400.0,300.0,800.0,1116659,23264,0.7499912686984181,566311056,2328125000,515625000,534151680,2,76,871,0,0.0,6,221363800,6399621,266022,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,PERIODIC_GLOBAL_REBUILD,1,214013,1000000,300000,621907900,482386.53987190063,1741.6303333333333,500.0,1600.0,2700.0,82854200,400.0,1800.0,1900.0,400.0,1400.0,1115764,23246,0.7499704250193582,567279616,2687500000,546875000,533595272,2,86,1134,0,0.0,6,228874700,6396995,265919,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,PERIODIC_GLOBAL_REBUILD,2,1664525,1000000,300000,712319500,421159.3252746836,2207.3606666666665,500.0,1300.0,1800.0,111416000,300.0,1500.0,1500.0,300.0,900.0,1116289,23257,0.7499684234854023,506518440,2781250000,609375000,534123128,3,105,988,0,0.0,6,320772200,6398320,265972,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,PERIODIC_GLOBAL_REBUILD,3,22695477,1000000,300000,673778500,445250.1823670539,1970.7666666666667,500.0,1200.0,1900.0,106704400,300.0,1500.0,1500.0,300.0,800.0,1116254,23256,0.7499771564327485,567490440,2515625000,609375000,533132360,2,69,1053,0,0.0,6,303908100,6397309,265915,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,PERIODIC_GLOBAL_REBUILD,4,69069,1000000,300000,619917700,483935.20623786026,1768.5893333333333,500.0,1200.0,1700.0,110229500,300.0,1400.0,1400.0,300.0,800.0,1116551,23262,0.7499832075917806,569376768,2421875000,531250000,533759088,2,80,999,0,0.0,6,281206500,6399073,265997,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,PERIODIC_GLOBAL_REBUILD,5,48271,1000000,300000,641540300,467624.5592053999,1823.946,500.0,1300.0,2200.0,138684700,300.0,1500.0,1500.0,400.0,1100.0,1116139,23253,0.7499966402184665,571473920,2671875000,546875000,532613720,2,82,1035,0,0.0,6,290174200,6397101,265947,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,PERIODIC_GLOBAL_REBUILD,6,134775813,1000000,300000,679745000,441341.973828421,1957.142,400.0,1300.0,2000.0,101553400,300.0,1500.0,1500.0,300.0,1100.0,1116029,23251,0.7499872317319685,566578112,2562500000,593750000,533183912,2,81,1284,0,0.0,6,331983900,6397736,265932,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,PERIODIC_GLOBAL_REBUILD,7,16807,1000000,300000,552912700,542581.1344177842,1562.4733333333334,500.0,1200.0,1800.0,80114700,300.0,1400.0,1400.0,300.0,1000.0,1116229,23255,0.749992609116319,566231040,2234375000,484375000,532930344,2,73,947,0,0.0,6,217495300,6398841,265979,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,PERIODIC_GLOBAL_REBUILD,8,2147483647,1000000,300000,529457100,566618.1452661604,1458.2896666666666,400.0,1200.0,1800.0,75798100,300.0,1400.0,1400.0,300.0,1000.0,1115520,23240,0.75,568328192,2375000000,468750000,532789168,2,77,1103,0,0.0,6,166603600,6395741,265845,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,PERIODIC_GLOBAL_REBUILD,9,6364136223846793005,1000000,300000,596463000,502964.97854854364,1698.2716666666668,400.0,1100.0,1800.0,106998100,300.0,1400.0,1400.0,300.0,800.0,1116488,23261,0.7499731309917889,567279616,2312500000,531250000,534166360,2,81,964,0,0.0,6,271988600,6398328,265956,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,STATIC_BPLUS,0,1103515245,1000000,300000,205795200,1457759.9477538834,525.0883333333334,500.0,1400.0,2100.0,205900,400.0,1500.0,1500.0,300.0,2500.0,1116659,23345,0.7473890286999357,242352144,531250000,203125000,90694816,0,0,459,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,STATIC_BPLUS,1,214013,1000000,300000,214813000,1396563.5226918296,554.383,400.0,1400.0,2800.0,1865900,400.0,1700.0,1700.0,400.0,3400.0,1115764,23360,0.746310466609589,242221056,593750000,234375000,90809728,0,0,512,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,STATIC_BPLUS,2,1664525,1000000,300000,189335000,1584493.094250931,468.92966666666666,400.0,1200.0,1900.0,167000,300.0,1400.0,1400.0,300.0,2900.0,1116289,23363,0.7465657503317211,242221056,421875000,203125000,91633496,0,0,327,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,STATIC_BPLUS,3,22695477,1000000,300000,197181500,1521440.9059673448,497.81666666666666,500.0,1300.0,1900.0,114300,300.0,1400.0,1400.0,300.0,2800.0,1116254,23373,0.746222938861079,238026752,437500000,203125000,87830352,0,0,345,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,STATIC_BPLUS,4,69069,1000000,300000,230172200,1303371.9971395328,597.8966666666666,500.0,1600.0,2500.0,377400,400.0,1800.0,1700.0,400.0,3800.0,1116551,23388,0.7459427644518557,242221056,640625000,234375000,90568864,0,0,507,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,STATIC_BPLUS,5,48271,1000000,300000,172942400,1734681.6049736792,442.8566666666667,400.0,1200.0,1700.0,82200,300.0,1300.0,1300.0,300.0,2500.0,1116139,23366,0.7463695915004708,239075328,390625000,187500000,87848552,0,0,295,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,STATIC_BPLUS,6,134775813,1000000,300000,182285400,1645770.86261434,466.9073333333333,400.0,1200.0,1900.0,166800,300.0,1400.0,1300.0,300.0,3000.0,1116029,23364,0.7463599180362952,243269632,593750000,203125000,90561224,0,0,452,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,STATIC_BPLUS,7,16807,1000000,300000,186848700,1605577.1327282449,479.644,400.0,1300.0,2000.0,338100,300.0,1400.0,1400.0,300.0,3000.0,1116229,23370,0.7463020164741121,242221056,468750000,187500000,89953448,0,0,445,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,STATIC_BPLUS,8,2147483647,1000000,300000,193515600,1550262.614486894,498.3976666666667,400.0,1300.0,2200.0,303500,300.0,1500.0,1500.0,300.0,3400.0,1115520,23359,0.7461792028768355,242221056,484375000,171875000,89929200,0,0,414,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,STATIC_BPLUS,9,6364136223846793005,1000000,300000,173051800,1733584.9728231663,439.1123333333333,400.0,1100.0,1700.0,76600,300.0,1300.0,1300.0,300.0,2400.0,1116488,23364,0.746666880671118,240123904,406250000,171875000,88890888,0,0,347,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,0,1103515245,1000000,300000,615785900,487182.31450249185,1912.1866666666667,400.0,1100.0,1700.0,103570200,300.0,1300.0,1300.0,300.0,700.0,1116659,23264,0.7499912686984181,701577360,2656250000,515625000,671826264,3,113,996,0,0.0,8,276351600,8416482,349461,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,1,214013,1000000,300000,675239900,444286.541716507,2121.624333333333,400.0,1100.0,1700.0,138386300,300.0,1300.0,1300.0,300.0,800.0,1115764,22991,0.7582885694402157,605028352,2515625000,593750000,597757240,3,109,1072,0,0.0,7,357429500,7341295,305070,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,2,1664525,1000000,300000,753850100,397957.1004898719,2360.163666666667,400.0,1200.0,1900.0,148099700,300.0,1400.0,1500.0,300.0,900.0,1116289,23257,0.7499684234854023,703594496,2781250000,656250000,672320248,3,109,948,0,0.0,8,400603300,8415293,349435,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,3,22695477,1000000,300000,698744800,429341.2988547464,2035.5326666666667,500.0,1100.0,1700.0,110956800,300.0,1300.0,1400.0,300.0,800.0,1116254,22914,0.7611708453347299,590348288,3031250000,578125000,595735616,3,115,1078,0,0.0,7,305474700,7324938,304412,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,4,69069,1000000,300000,720270100,416510.4174114683,2133.2746666666667,400.0,1100.0,1700.0,133524300,300.0,1300.0,1300.0,300.0,800.0,1116551,23004,0.7583945998521996,584056832,2765625000,625000000,597559360,3,103,875,0,0.0,7,351597700,7342631,305141,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,5,48271,1000000,300000,731267900,410246.36798634264,2303.297666666667,500.0,1100.0,1600.0,138351400,300.0,1300.0,1300.0,300.0,800.0,1116139,23167,0.752780760348772,703594496,2562500000,640625000,667946152,3,105,884,0,0.0,8,384354900,8401038,348771,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,6,134775813,1000000,300000,678183000,442358.47846377746,2128.903,400.0,1100.0,1600.0,133980100,300.0,1300.0,1300.0,300.0,800.0,1116029,23166,0.752739062634896,702545920,2765625000,578125000,668337992,3,111,899,0,0.0,8,347711000,8402374,348822,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,7,16807,1000000,300000,730035700,410938.807513112,2299.3236666666667,400.0,1100.0,1700.0,144745900,300.0,1300.0,1300.0,300.0,800.0,1116229,22917,0.7610541573940742,616693776,2750000000,593750000,595460056,3,114,964,0,0.0,7,405599400,7326889,304510,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,8,2147483647,1000000,300000,762008200,393696.55077202583,2390.6963333333333,500.0,1300.0,2000.0,119684100,300.0,1500.0,1600.0,300.0,1000.0,1115520,22987,0.7582546656806021,584056832,2781250000,671875000,595498976,3,101,1014,0,0.0,7,356323400,7340004,305115,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
PUBLICATION,LOCAL_HOTSPOT,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,1000000,300000,551999700,543478.5562383458,1698.0226666666667,400.0,1100.0,1800.0,97062600,300.0,1300.0,1400.0,300.0,900.0,1116488,23001,0.7584507195339333,603979776,2515625000,453125000,597654576,3,109,1019,0,0.0,7,224301700,7341624,305145,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_FULL,0,1103515245,1000000,300000,264760200,1133100.8210448548,676.793,400.0,1600.0,2900.0,154500,500.0,2100.0,2300.0,500.0,1900.0,1030614,20834,0.7729357660554862,239075328,812500000,265625000,87152512,0,0,669,5600,0.0021151215326170626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_FULL,1,214013,1000000,300000,225234100,1331947.5159400818,577.396,400.0,1300.0,1800.0,209600,500.0,1600.0,1600.0,500.0,1500.0,1030303,20834,0.7727025235192474,238026752,515625000,234375000,87476504,0,0,531,5400,0.002397505528692147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_FULL,2,1664525,1000000,300000,208393600,1439583.5572685534,533.496,300.0,1200.0,1900.0,126800,400.0,1400.0,1400.0,400.0,1400.0,1030792,20834,0.7730692617836229,236978176,625000000,218750000,87885736,0,0,459,5000,0.0023993059287809224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_FULL,3,22695477,1000000,300000,239756500,1251269.5171976567,614.047,400.0,1500.0,2300.0,193200,500.0,1800.0,1800.0,500.0,1600.0,1029808,20834,0.7723312853988672,236009616,609375000,250000000,87001104,0,0,651,5100,0.0021271581792360167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_FULL,4,69069,1000000,300000,209241900,1433747.2561661885,526.0026666666666,300.0,1200.0,1900.0,220700,400.0,1500.0,1500.0,400.0,1300.0,1030672,20834,0.7729792646635307,236978176,578125000,218750000,86983832,0,0,495,4500,0.002150620884249283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_FULL,5,48271,1000000,300000,211600900,1417763.3459971107,537.7053333333333,300.0,1200.0,1800.0,125200,400.0,1500.0,1500.0,400.0,1400.0,1030415,20834,0.7727865208313334,236978176,703125000,234375000,87364512,0,0,497,5700,0.0026937503573945102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_FULL,6,134775813,1000000,300000,276104300,1086545.9176115692,709.3783333333333,400.0,1700.0,3500.0,686400,500.0,2200.0,2300.0,600.0,1900.0,1030801,20834,0.7730760115676298,238092304,906250000,296875000,87573664,0,0,1041,5400,0.0019557826517008245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_FULL,7,16807,1000000,300000,236680000,1267534.2234240326,595.9283333333333,400.0,1500.0,2800.0,224500,500.0,2100.0,2000.0,500.0,1700.0,1030754,20834,0.7730407626955937,236978176,734375000,250000000,86841800,0,0,861,5600,0.0023660638837248605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_FULL,8,2147483647,1000000,300000,313785500,956067.1222857652,823.3966666666666,500.0,2100.0,4100.0,434900,600.0,2800.0,2800.0,700.0,2100.0,1030293,20834,0.7726950237592397,239075328,890625000,296875000,86203704,0,0,933,8600,0.002740725750552527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_FULL,9,6364136223846793005,1000000,300000,237913800,1260960.9026462527,613.1433333333333,400.0,1400.0,2000.0,256200,500.0,1600.0,1700.0,500.0,1700.0,1030538,20834,0.7728787678794279,239155344,671875000,250000000,87278656,0,0,592,6600,0.0027741139858217558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_MONITOR_ONLY,0,1103515245,1000000,300000,217716600,1377938.1085319172,558.2703333333334,400.0,1300.0,1700.0,108900,400.0,1400.0,1500.0,400.0,1500.0,1030614,20834,0.7729357660554862,236978176,546875000,218750000,87030192,0,0,421,5400,0.002480288595357451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_MONITOR_ONLY,1,214013,1000000,300000,239712900,1251497.103409954,604.1383333333333,400.0,1400.0,1800.0,255400,500.0,1600.0,1600.0,500.0,1500.0,1030303,20834,0.7727025235192474,238026752,671875000,234375000,87329488,0,0,536,5800,0.002419561066592578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,MIXED,LARS_MONITOR_ONLY,2,1664525,1000000,300000,220225500,1362240.0675671073,564.677,300.0,1300.0,2100.0,226700,400.0,1600.0,1600.0,500.0,1500.0,1030792,20834,0.7730692617836229,238026752,609375000,234375000,87914880,0,0,574,6000,0.0027244801351342146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
