profile,workload,variant,repetition,seed,phase,event_id,region_id,commit_operation_index,observation_index_after_commit,region_window_sequence,window_start_operation,window_end_operation,boundary,operations,operation_mix,latency_sample_mix,search_p95_ns,insert_p99_ns,delete_p95_ns,update_p95_ns,range_p95_ns,overall_p99_ns,normalized_service_cost,average_scan_amplification,leaf_splits,leaf_merges,average_occupancy,minimum_occupancy,leaf_count,record_count
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,13,21553,160586,2,6,224957,289180,WINDOW_COMPLETE,1024,SEARCH=0.248046875;INSERT=0.4228515625;DELETE=0.109375;UPDATE=0.1552734375;RANGE_SEARCH=0.064453125,SEARCH=0.1076923076923077;INSERT=0.6923076923076923;DELETE=0.015384615384615385;UPDATE=0.07692307692307693;RANGE_SEARCH=0.1076923076923077,200.0,1500.0,200.0,300.0,5200.0,5200.0,1.7282295921598427,0.03261267863686332,17,0,0.6356132075471698,0.5,53,2156
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,10,21000,151326,3,11,230721,291007,WINDOW_COMPLETE,1024,SEARCH=0.228515625;INSERT=0.451171875;DELETE=0.109375;UPDATE=0.1552734375;RANGE_SEARCH=0.0556640625,SEARCH=0.10144927536231885;INSERT=0.7536231884057971;DELETE=0.014492753623188406;UPDATE=0.043478260869565216;RANGE_SEARCH=0.08695652173913043,200.0,1500.0,100.0,100.0,1600.0,1600.0,1.671229002503606,0.035453135386660756,17,0,0.6465212264150944,0.5,53,2193
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,17,21585,234342,1,6,234345,296133,WINDOW_COMPLETE,1024,SEARCH=0.2578125;INSERT=0.45703125;DELETE=0.0927734375;UPDATE=0.140625;RANGE_SEARCH=0.0517578125,SEARCH=0.04938271604938271;INSERT=0.7407407407407407;DELETE=0.06172839506172839;UPDATE=0.06172839506172839;RANGE_SEARCH=0.08641975308641975,200.0,1700.0,800.0,700.0,4300.0,4300.0,1.5740740740740742,0.03412073490813648,11,0,0.6846064814814815,0.5,54,2366
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,17,21585,234342,2,7,296271,299951,RUN_END,63,SEARCH=0.23809523809523808;INSERT=0.4603174603174603;DELETE=0.07936507936507936;UPDATE=0.12698412698412698;RANGE_SEARCH=0.09523809523809523,SEARCH=0.0;INSERT=1.0;DELETE=0.0;UPDATE=0.0;RANGE_SEARCH=0.0,NaN,500.0,NaN,NaN,NaN,500.0,0.9574885546108568,0.03205128205128205,0,0,0.6927083333333334,0.5,54,2394
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,20,21609,274202,1,6,274211,299993,RUN_END,408,SEARCH=0.25;INSERT=0.41421568627450983;DELETE=0.12009803921568628;UPDATE=0.14460784313725492;RANGE_SEARCH=0.07107843137254902,SEARCH=0.2222222222222222;INSERT=0.6666666666666666;DELETE=0.037037037037037035;UPDATE=0.037037037037037035;RANGE_SEARCH=0.037037037037037035,200.0,4000.0,800.0,200.0,70700.0,70700.0,3.341687552213868,0.0386958079541383,0,0,0.6123383620689655,0.5,58,2273
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,22,21614,275161,1,6,275202,299810,RUN_END,385,SEARCH=0.2545454545454545;INSERT=0.43896103896103894;DELETE=0.10909090909090909;UPDATE=0.13766233766233765;RANGE_SEARCH=0.05974025974025974,SEARCH=0.13157894736842105;INSERT=0.7105263157894737;DELETE=0.05263157894736842;UPDATE=0.05263157894736842;RANGE_SEARCH=0.05263157894736842,300.0,800.0,200.0,100.0,1700.0,1700.0,0.773702098525979,0.034703196347031964,0,0,0.6490162037037037,0.5,54,2243
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,25,21182,287929,1,10,288011,299930,RUN_END,197,SEARCH=0.29441624365482233;INSERT=0.4213197969543147;DELETE=0.1116751269035533;UPDATE=0.14720812182741116;RANGE_SEARCH=0.025380710659898477,SEARCH=0.06666666666666667;INSERT=0.6666666666666666;DELETE=0.0;UPDATE=0.06666666666666667;RANGE_SEARCH=0.2,100.0,800.0,NaN,200.0,1900.0,1900.0,0.592030336474681,0.030303030303030304,0,0,0.6504629629629629,0.5,54,2248
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,6,20997,128877,4,11,269157,299997,RUN_END,490,SEARCH=0.25918367346938775;INSERT=0.41020408163265304;DELETE=0.11224489795918367;UPDATE=0.1673469387755102;RANGE_SEARCH=0.05102040816326531,SEARCH=0.11428571428571428;INSERT=0.7428571428571429;DELETE=0.02857142857142857;UPDATE=0.08571428571428572;RANGE_SEARCH=0.02857142857142857,300.0,1800.0,900.0,200.0,1600.0,1800.0,1.463176719232645,0.035153019023986765,0,0,0.6339285714285714,0.5,56,2272
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,24,21621,278687,1,6,278734,299987,RUN_END,309,SEARCH=0.24271844660194175;INSERT=0.47249190938511326;DELETE=0.10679611650485436;UPDATE=0.13915857605177995;RANGE_SEARCH=0.038834951456310676,SEARCH=0.19230769230769232;INSERT=0.6153846153846154;DELETE=0.07692307692307693;UPDATE=0.0;RANGE_SEARCH=0.11538461538461539,200.0,700.0,800.0,NaN,1900.0,1900.0,0.6182884013062702,0.037987679671457907,0,0,0.6519097222222222,0.5,54,2253
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,19,20998,257069,1,11,257077,299957,RUN_END,714,SEARCH=0.24649859943977592;INSERT=0.438375350140056;DELETE=0.12464985994397759;UPDATE=0.14565826330532214;RANGE_SEARCH=0.04481792717086835,SEARCH=0.07142857142857142;INSERT=0.75;DELETE=0.0;UPDATE=0.07142857142857142;RANGE_SEARCH=0.10714285714285714,300.0,1600.0,NaN,200.0,1500.0,1600.0,0.9190805995194788,0.03664176449662042,0,0,0.6247159090909091,0.5,55,2199
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,11,20999,157116,3,11,245247,299939,RUN_END,845,SEARCH=0.2165680473372781;INSERT=0.4591715976331361;DELETE=0.11005917159763313;UPDATE=0.15976331360946747;RANGE_SEARCH=0.054437869822485205,SEARCH=0.014705882352941176;INSERT=0.75;DELETE=0.04411764705882353;UPDATE=0.07352941176470588;RANGE_SEARCH=0.11764705882352941,100.0,1600.0,700.0,300.0,5200.0,5200.0,0.9600033153477985,0.03343833292948873,0,0,0.6767769607843137,0.5,51,2209
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,13,21553,160586,3,7,289196,299976,RUN_END,180,SEARCH=0.18888888888888888;INSERT=0.5111111111111111;DELETE=0.1;UPDATE=0.09444444444444444;RANGE_SEARCH=0.10555555555555556,SEARCH=0.0;INSERT=0.8461538461538461;DELETE=0.07692307692307693;UPDATE=0.0;RANGE_SEARCH=0.07692307692307693,NaN,1400.0,700.0,NaN,1200.0,1400.0,0.9683037269244165,0.0368,0,0,0.6369318181818182,0.5,55,2242
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,18,21602,242686,1,6,242687,299983,RUN_END,899,SEARCH=0.22580645161290322;INSERT=0.48053392658509453;DELETE=0.10456062291434928;UPDATE=0.13904338153503892;RANGE_SEARCH=0.05005561735261402,SEARCH=0.14457831325301204;INSERT=0.7108433734939759;DELETE=0.024096385542168676;UPDATE=0.07228915662650602;RANGE_SEARCH=0.04819277108433735,300.0,2100.0,200.0,200.0,1900.0,2100.0,2.0792079207920793,0.0338855421686747,0,0,0.6181469298245614,0.5,57,2255
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,10,21000,151326,4,12,291023,299960,RUN_END,154,SEARCH=0.18831168831168832;INSERT=0.487012987012987;DELETE=0.11038961038961038;UPDATE=0.16233766233766234;RANGE_SEARCH=0.05194805194805195,SEARCH=0.18181818181818182;INSERT=0.7272727272727273;DELETE=0.0;UPDATE=0.0;RANGE_SEARCH=0.09090909090909091,100.0,700.0,NaN,NaN,1300.0,1300.0,0.9529450477130635,0.03934426229508197,0,0,0.6674528301886793,0.53125,53,2264
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,6,134775813,LOCAL_HOTSPOT,23,21627,275937,1,6,276019,299991,RUN_END,386,SEARCH=0.27202072538860106;INSERT=0.4067357512953368;DELETE=0.10362694300518134;UPDATE=0.14507772020725387;RANGE_SEARCH=0.07253886010362694,SEARCH=0.14814814814814814;INSERT=0.7407407407407407;DELETE=0.0;UPDATE=0.0;RANGE_SEARCH=0.1111111111111111,200.0,2200.0,NaN,NaN,4300.0,4300.0,1.1758417958311063,0.034724931720639875,0,0,0.6306818181818182,0.5,55,2220
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,2,20998,52913,1,5,52932,69335,WINDOW_COMPLETE,1024,SEARCH=0.2568359375;INSERT=0.44140625;DELETE=0.1044921875;UPDATE=0.1533203125;RANGE_SEARCH=0.0439453125,SEARCH=0.16049382716049382;INSERT=0.6666666666666666;DELETE=0.024691358024691357;UPDATE=0.07407407407407407;RANGE_SEARCH=0.07407407407407407,400.0,1300.0,700.0,100.0,1300.0,1300.0,1.3541666666666667,0.04955872369314324,0,0,0.7666170634920635,0.5625,63,3091
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,2,20998,52913,2,6,69336,98530,WINDOW_COMPLETE,1024,SEARCH=0.2197265625;INSERT=0.4599609375;DELETE=0.0947265625;UPDATE=0.177734375;RANGE_SEARCH=0.0478515625,SEARCH=0.013888888888888888;INSERT=0.7916666666666666;DELETE=0.013888888888888888;UPDATE=0.041666666666666664;RANGE_SEARCH=0.1388888888888889,200.0,12900.0,900.0,100.0,1400.0,12900.0,13.4375,0.04677754677754678,10,0,0.74296875,0.5,40,1902
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,3,21170,78817,1,5,78838,110980,WINDOW_COMPLETE,1024,SEARCH=0.2509765625;INSERT=0.4541015625;DELETE=0.0947265625;UPDATE=0.1533203125;RANGE_SEARCH=0.046875,SEARCH=0.09210526315789473;INSERT=0.75;DELETE=0.02631578947368421;UPDATE=0.06578947368421052;RANGE_SEARCH=0.06578947368421052,200.0,1200.0,800.0,1000.0,800.0,1200.0,1.1111111111111114,0.045203415369161226,12,0,0.6990489130434783,0.5,46,2058
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,2,20998,52913,3,7,98542,130779,WINDOW_COMPLETE,1024,SEARCH=0.2568359375;INSERT=0.4296875;DELETE=0.1181640625;UPDATE=0.1484375;RANGE_SEARCH=0.046875,SEARCH=0.11764705882352941;INSERT=0.7352941176470589;DELETE=0.07352941176470588;UPDATE=0.029411764705882353;RANGE_SEARCH=0.04411764705882353,300.0,1600.0,600.0,200.0,600.0,1600.0,1.72850976316956,0.044954128440366975,18,0,0.6101831896551724,0.5,58,2265
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,5,21000,104758,1,7,104802,137739,WINDOW_COMPLETE,1024,SEARCH=0.25390625;INSERT=0.4423828125;DELETE=0.099609375;UPDATE=0.1513671875;RANGE_SEARCH=0.052734375,SEARCH=0.1282051282051282;INSERT=0.6923076923076923;DELETE=0.05128205128205128;UPDATE=0.02564102564102564;RANGE_SEARCH=0.10256410256410256,200.0,1500.0,800.0,100.0,4300.0,4300.0,1.4200883872242194,0.04613564668769716,11,0,0.6344288793103449,0.5,58,2355
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,3,21170,78817,2,6,110985,142677,WINDOW_COMPLETE,1024,SEARCH=0.251953125;INSERT=0.4404296875;DELETE=0.1015625;UPDATE=0.1474609375;RANGE_SEARCH=0.05859375,SEARCH=0.08235294117647059;INSERT=0.6823529411764706;DELETE=0.023529411764705882;UPDATE=0.08235294117647059;RANGE_SEARCH=0.12941176470588237,200.0,1200.0,700.0,200.0,2000.0,2000.0,1.1111111111111112,0.04260237780713342,14,0,0.6377604166666667,0.5,60,2449
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,6,20997,123600,1,8,123602,155734,WINDOW_COMPLETE,1024,SEARCH=0.23828125;INSERT=0.462890625;DELETE=0.103515625;UPDATE=0.1455078125;RANGE_SEARCH=0.0498046875,SEARCH=0.047058823529411764;INSERT=0.7529411764705882;DELETE=0.07058823529411765;UPDATE=0.08235294117647059;RANGE_SEARCH=0.047058823529411764,200.0,1700.0,800.0,300.0,1100.0,1700.0,1.83585313174946,0.04160688665710186,2,0,0.6875,0.5625,59,2596
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,2,20998,52913,4,8,130830,162737,WINDOW_COMPLETE,1024,SEARCH=0.2470703125;INSERT=0.4482421875;DELETE=0.0947265625;UPDATE=0.158203125;RANGE_SEARCH=0.0517578125,SEARCH=0.1111111111111111;INSERT=0.654320987654321;DELETE=0.06172839506172839;UPDATE=0.09876543209876543;RANGE_SEARCH=0.07407407407407407,400.0,1100.0,800.0,200.0,1500.0,1500.0,1.1458333333333333,0.04336312479311486,2,0,0.6950520833333333,0.5,60,2669
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,9,20999,133093,1,8,133104,164135,WINDOW_COMPLETE,1024,SEARCH=0.2607421875;INSERT=0.4306640625;DELETE=0.0908203125;UPDATE=0.1572265625;RANGE_SEARCH=0.060546875,SEARCH=0.08695652173913043;INSERT=0.6811594202898551;DELETE=0.028985507246376812;UPDATE=0.07246376811594203;RANGE_SEARCH=0.13043478260869565,200.0,900.0,600.0,200.0,1700.0,1700.0,0.9817542691140133,0.041766109785202864,1,0,0.682373046875,0.5625,64,2795
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,10,21186,136032,1,7,136041,167560,WINDOW_COMPLETE,1024,SEARCH=0.2783203125;INSERT=0.412109375;DELETE=0.1083984375;UPDATE=0.14453125;RANGE_SEARCH=0.056640625,SEARCH=0.12222222222222222;INSERT=0.6555555555555556;DELETE=0.044444444444444446;UPDATE=0.06666666666666667;RANGE_SEARCH=0.1111111111111111,200.0,1100.0,900.0,200.0,1600.0,1600.0,0.6858217763738301,0.044437129690585914,3,0,0.669677734375,0.53125,64,2743
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,5,21000,104758,2,8,137750,169923,WINDOW_COMPLETE,1024,SEARCH=0.244140625;INSERT=0.443359375;DELETE=0.1005859375;UPDATE=0.1533203125;RANGE_SEARCH=0.05859375,SEARCH=0.12903225806451613;INSERT=0.7526881720430108;DELETE=0.010752688172043012;UPDATE=0.053763440860215055;RANGE_SEARCH=0.053763440860215055,200.0,1100.0,200.0,200.0,1000.0,1100.0,1.03049309702877,0.04285714285714286,2,0,0.7169270833333333,0.53125,60,2753
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,3,21170,78817,3,7,142691,173533,WINDOW_COMPLETE,1024,SEARCH=0.23828125;INSERT=0.46484375;DELETE=0.095703125;UPDATE=0.158203125;RANGE_SEARCH=0.04296875,SEARCH=0.09375;INSERT=0.75;DELETE=0.010416666666666666;UPDATE=0.08333333333333333;RANGE_SEARCH=0.0625,200.0,5500.0,800.0,300.0,1800.0,5500.0,5.092592592592593,0.04119704624951419,4,0,0.700927734375,0.5,64,2871
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,6,20997,123600,2,9,155753,189067,WINDOW_COMPLETE,1024,SEARCH=0.248046875;INSERT=0.453125;DELETE=0.08984375;UPDATE=0.1533203125;RANGE_SEARCH=0.0556640625,SEARCH=0.14666666666666667;INSERT=0.68;DELETE=0.013333333333333334;UPDATE=0.06666666666666667;RANGE_SEARCH=0.09333333333333334,200.0,2200.0,200.0,400.0,4800.0,4800.0,2.375809935205184,0.03612114476243401,3,0,0.7593245967741935,0.5,62,3013
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,12,20998,162737,1,9,162774,193978,WINDOW_COMPLETE,1024,SEARCH=0.2265625;INSERT=0.4951171875;DELETE=0.095703125;UPDATE=0.1455078125;RANGE_SEARCH=0.037109375,SEARCH=0.05194805194805195;INSERT=0.8181818181818182;DELETE=0.0;UPDATE=0.07792207792207792;RANGE_SEARCH=0.05194805194805195,200.0,4300.0,NaN,200.0,1600.0,4300.0,4.479166666666667,0.03639304488475536,3,0,0.765869140625,0.5,64,3137
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,10,21186,136032,2,8,167596,199831,WINDOW_COMPLETE,1024,SEARCH=0.255859375;INSERT=0.451171875;DELETE=0.109375;UPDATE=0.1396484375;RANGE_SEARCH=0.0439453125,SEARCH=0.0898876404494382;INSERT=0.7640449438202247;DELETE=0.056179775280898875;UPDATE=0.056179775280898875;RANGE_SEARCH=0.033707865168539325,200.0,1000.0,700.0,200.0,1100.0,1100.0,0.580803388777655,0.0376325692781389,0,0,0.770751953125,0.53125,64,3157
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,5,21000,104758,3,9,169963,211957,WINDOW_COMPLETE,1024,SEARCH=0.24609375;INSERT=0.462890625;DELETE=0.0927734375;UPDATE=0.146484375;RANGE_SEARCH=0.0517578125,SEARCH=0.11235955056179775;INSERT=0.7078651685393258;DELETE=0.033707865168539325;UPDATE=0.07865168539325842;RANGE_SEARCH=0.06741573033707865,200.0,1500.0,200.0,300.0,2500.0,2500.0,1.2860552967798529,0.03673120728929385,8,0,0.6955357142857143,0.5,35,1558
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,9,20999,133093,2,9,164149,214179,WINDOW_COMPLETE,1024,SEARCH=0.2587890625;INSERT=0.4296875;DELETE=0.11328125;UPDATE=0.1455078125;RANGE_SEARCH=0.052734375,SEARCH=0.12790697674418605;INSERT=0.6744186046511628;DELETE=0.046511627906976744;UPDATE=0.03488372093023256;RANGE_SEARCH=0.11627906976744186,300.0,1200.0,1000.0,100.0,1800.0,1800.0,1.0676048288756834,0.03697131026323573,3,0,0.7624080882352942,0.5,34,1659
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,3,21170,78817,4,8,173579,230563,WINDOW_COMPLETE,1024,SEARCH=0.2333984375;INSERT=0.4814453125;DELETE=0.08984375;UPDATE=0.1474609375;RANGE_SEARCH=0.0478515625,SEARCH=0.0759493670886076;INSERT=0.7468354430379747;DELETE=0.02531645569620253;UPDATE=0.08860759493670886;RANGE_SEARCH=0.06329113924050633,200.0,1000.0,100.0,200.0,2000.0,2000.0,0.9259259259259259,0.03625837903717245,9,0,0.7265625,0.515625,40,1860
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,6,20997,123600,3,10,189110,239496,WINDOW_COMPLETE,1024,SEARCH=0.255859375;INSERT=0.43359375;DELETE=0.1123046875;UPDATE=0.1435546875;RANGE_SEARCH=0.0546875,SEARCH=0.1111111111111111;INSERT=0.625;DELETE=0.08333333333333333;UPDATE=0.05555555555555555;RANGE_SEARCH=0.125,200.0,1600.0,700.0,200.0,4800.0,4800.0,1.7278617710583153,0.035326086956521736,11,0,0.691015625,0.5,40,1769
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,12,20998,162737,2,10,194015,252970,WINDOW_COMPLETE,1024,SEARCH=0.2607421875;INSERT=0.44140625;DELETE=0.0908203125;UPDATE=0.1484375;RANGE_SEARCH=0.05859375,SEARCH=0.10588235294117647;INSERT=0.7411764705882353;DELETE=0.011764705882352941;UPDATE=0.058823529411764705;RANGE_SEARCH=0.08235294117647059,200.0,1600.0,200.0,200.0,1400.0,1600.0,1.6666666666666667,0.033983637507866586,12,0,0.700218023255814,0.5,43,1927
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,10,21186,136032,3,9,199881,254875,WINDOW_COMPLETE,1024,SEARCH=0.2529296875;INSERT=0.4462890625;DELETE=0.10546875;UPDATE=0.150390625;RANGE_SEARCH=0.044921875,SEARCH=0.08333333333333333;INSERT=0.6944444444444444;DELETE=0.06944444444444445;UPDATE=0.05555555555555555;RANGE_SEARCH=0.09722222222222222,200.0,1400.0,600.0,200.0,1400.0,1400.0,0.8088277774568143,0.03484216795711733,8,0,0.7704326923076923,0.5,39,1923
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,14,21176,193267,1,8,193281,264546,WINDOW_COMPLETE,1024,SEARCH=0.2373046875;INSERT=0.4716796875;DELETE=0.1201171875;UPDATE=0.130859375;RANGE_SEARCH=0.0400390625,SEARCH=0.07058823529411765;INSERT=0.7176470588235294;DELETE=0.023529411764705882;UPDATE=0.11764705882352941;RANGE_SEARCH=0.07058823529411765,300.0,1300.0,700.0,300.0,4700.0,4700.0,1.0054915306674916,0.035555555555555556,10,0,0.6987645348837209,0.5,43,1923
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,9,20999,133093,3,10,214203,279044,WINDOW_COMPLETE,1024,SEARCH=0.2529296875;INSERT=0.431640625;DELETE=0.09765625;UPDATE=0.166015625;RANGE_SEARCH=0.0517578125,SEARCH=0.07228915662650602;INSERT=0.8072289156626506;DELETE=0.012048192771084338;UPDATE=0.024096385542168676;RANGE_SEARCH=0.08433734939759036,200.0,1600.0,200.0,200.0,6400.0,6400.0,1.6228759322487023,0.03431481071507638,16,0,0.6459375,0.5,50,2067
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,5,21000,104758,4,10,211978,280276,WINDOW_COMPLETE,1024,SEARCH=0.271484375;INSERT=0.443359375;DELETE=0.095703125;UPDATE=0.1435546875;RANGE_SEARCH=0.0458984375,SEARCH=0.10975609756097561;INSERT=0.7804878048780488;DELETE=0.024390243902439025;UPDATE=0.012195121951219513;RANGE_SEARCH=0.07317073170731707,200.0,1600.0,700.0,100.0,4500.0,4500.0,1.3836575650695324,0.035600425079702444,10,0,0.6864583333333333,0.5,45,1977
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,3,21170,78817,5,9,230569,291296,WINDOW_COMPLETE,1024,SEARCH=0.255859375;INSERT=0.44921875;DELETE=0.103515625;UPDATE=0.150390625;RANGE_SEARCH=0.041015625,SEARCH=0.14130434782608695;INSERT=0.6956521739130435;DELETE=0.043478260869565216;UPDATE=0.010869565217391304;RANGE_SEARCH=0.10869565217391304,200.0,1700.0,700.0,200.0,4400.0,4400.0,1.585820895522388,0.03313840155945419,14,0,0.6617476851851852,0.5,54,2287
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,9,20999,133093,4,11,279058,299999,RUN_END,309,SEARCH=0.22330097087378642;INSERT=0.4627831715210356;DELETE=0.11003236245954692;UPDATE=0.15857605177993528;RANGE_SEARCH=0.045307443365695796,SEARCH=0.06666666666666667;INSERT=0.7666666666666667;DELETE=0.03333333333333333;UPDATE=0.03333333333333333;RANGE_SEARCH=0.1,300.0,2000.0,200.0,200.0,1600.0,2000.0,1.4035087719298245,0.03271375464684015,0,0,0.6135602678571429,0.5,56,2199
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,12,20998,162737,3,11,253053,299909,RUN_END,717,SEARCH=0.2496513249651325;INSERT=0.45327754532775455;DELETE=0.10320781032078104;UPDATE=0.14086471408647142;RANGE_SEARCH=0.05299860529986053,SEARCH=0.09302325581395349;INSERT=0.7906976744186046;DELETE=0.023255813953488372;UPDATE=0.046511627906976744;RANGE_SEARCH=0.046511627906976744,200.0,1500.0,100.0,100.0,1300.0,1500.0,1.5625,0.034834834834834835,0,0,0.6335227272727273,0.5,55,2230
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,6,20997,123600,4,11,239497,299953,RUN_END,921,SEARCH=0.252985884907709;INSERT=0.43973941368078173;DELETE=0.10423452768729642;UPDATE=0.15526601520086863;RANGE_SEARCH=0.04777415852334419,SEARCH=0.16901408450704225;INSERT=0.676056338028169;DELETE=0.028169014084507043;UPDATE=0.056338028169014086;RANGE_SEARCH=0.07042253521126761,200.0,1000.0,700.0,200.0,5000.0,5000.0,1.079913606911447,0.03499728703201302,0,0,0.6709375,0.5,50,2147
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,14,21176,193267,2,9,264570,299944,RUN_END,529,SEARCH=0.2438563327032136;INSERT=0.44234404536862004;DELETE=0.0831758034026465;UPDATE=0.17958412098298676;RANGE_SEARCH=0.05103969754253308,SEARCH=0.15555555555555556;INSERT=0.6222222222222222;DELETE=0.022222222222222223;UPDATE=0.1111111111111111;RANGE_SEARCH=0.08888888888888889,200.0,1300.0,200.0,200.0,3000.0,3000.0,1.0054915306674916,0.0343827671913836,0,0,0.6827168367346939,0.5,49,2141
PUBLICATION,LOCAL_HOTSPOT,LOCAL_COST_ADAPTIVE,7,16807,LOCAL_HOTSPOT,10,21186,136032,4,10,255028,299911,RUN_END,743,SEARCH=0.25168236877523553;INSERT=0.4629878869448183;DELETE=0.0901749663526245;UPDATE=0.14939434724091522;RANGE_SEARCH=0.04576043068640646,SEARCH=0.1076923076923077;INSERT=0.6923076923076923;DELETE=0.03076923076923077;UPDATE=0.12307692307692308;RANGE_SEARCH=0.046153846153846156,200.0,1400.0,200.0,300.0,2300.0,2300.0,0.8245916798699501,0.034482758620689655,0,0,0.5945444915254238,0.5,59,2245
